lens_id,historical_decision,model_decision,category,model_reason
"000-818-284-655-448","exclude","retain","conflict","The study uses salmon bones from the explicitly stated salmon fisheries and farming industry, establishing both eligible salmon relevance and aquaculture/processing context."
"001-608-253-757-194","exclude","retain","conflict","The study explicitly examines farmed rainbow trout fed experimental diets, with aquaculture context established by the Journal of the World Aquaculture Society and aquaculture-focused fish culture affiliations."
"001-722-357-560-854","retain","exclude","conflict","The record identifies only generic hatchery-raised fish, with no eligible salmon or rainbow trout species and no clear commercial aquaculture context."
"001-763-478-906-250","exclude","retain","conflict","The abstract explicitly concerns PRV infecting farmed salmon and trout, establishing both eligible salmon context and aquaculture relevance."
"001-986-658-318-235","retain","exclude","conflict","The study concerns salmonid vaccination in Chilean salmon farming but identifies the directly studied fish only as generic salmonids, with no eligible salmon or rainbow trout species specified."
"002-958-681-663-924","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss), establishing both eligible species and aquaculture context."
"004-367-661-861-374","retain","exclude","conflict","Atlantic salmon is mentioned only as an illustrative example of infectious salmon anemia, while the chapter broadly concerns bacterial pathogens of marine fish rather than salmon aquaculture."
"004-699-327-737-90X","exclude","retain","conflict","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and discusses aquaculture management, production, health, and productivity."
"005-784-504-282-719","retain","exclude","conflict","Although coho salmon and rainbow trout are identified, the experiments lack an established commercial aquaculture context and only suggest possible commercial use."
"006-537-527-938-432","retain","exclude","conflict","The study examines wild juvenile Chinook salmon during their first ocean year; the mention of farmed Chinook is only comparative and does not establish a substantive commercial aquaculture connection."
"006-755-578-665-37X","exclude","retain","conflict","The abstract explicitly situates the benthic survey as occurring prior to salmon aquaculture in Cobscook Bay, establishing a direct connection to salmon-farming impacts, although no salmon species is directly measured."
"008-133-443-883-317","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) and uses a commercial trout starter feed, establishing both eligible species and aquaculture-production context."
"009-035-260-689-762","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) receiving commercial vaccination and oral antibiotics, establishing production-related aquaculture relevance."
"009-267-037-166-048","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) receiving experimental diets in an aquaculture-focused journal, establishing eligible species and production-related aquaculture relevance."
"009-322-204-388-22X","exclude","retain","conflict","The study explicitly examines farm-relevant feeding and growth of rainbow trout (Oncorhynchus mykiss) in the aquaculture journal Aquaculture, using commercial diet and production traits."
"011-049-171-805-097","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and uses commercial trout feed in a production-related dietary experiment, establishing eligible species and aquaculture relevance."
"011-481-829-815-914","exclude","retain","conflict","The abstract explicitly concerns salmon aquaculture, and the Scottish Sea Farms affiliation confirms a commercial aquaculture context."
"012-296-388-996-319","exclude","retain","conflict","The abstract explicitly discusses feeding farmed fish such as salmon with Eisenia fetida, establishing both eligible salmon relevance and aquaculture context."
"013-581-782-546-50X","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) and includes a challenge strain isolated from farmed Atlantic salmon, establishing direct relevance to farmed salmon disease control."
"014-467-024-024-38X","exclude","retain","conflict","The record explicitly identifies farmed Atlantic salmon (Salmo salar) and uses pathogens highly pathogenic in farmed salmon within an aquaculture disease study."
"014-698-145-546-019","exclude","retain","conflict","The title and abstract explicitly identify rainbow trout (Salmo gairdneri, a historical synonym) and a 177-day dietary growth trial in Aquaculture, establishing relevance to farmed aquaculture nutrition."
"014-883-957-187-538","exclude","retain","conflict","The title and abstract explicitly identify rainbow trout (Oncorhynchus mykiss) and evaluate commercial feed substitution in a controlled aquaculture diet study, supported by the aquaculture journal and fish culture station affiliations."
"015-740-892-219-866","exclude","retain","conflict","The study explicitly examines farmed/commercial rainbow trout (Oncorhynchus mykiss) and experimental compound-feed energy levels, establishing eligible aquaculture production context."
"017-411-799-999-63X","retain","exclude","conflict","Although the study involves eligible coho salmon in net pens, the fish are fed only until release and evaluated by adult returns, indicating hatchery/release stock enhancement rather than commercial aquaculture."
"017-784-418-162-214","exclude","retain","conflict","The study concerns smoked salmon and explicitly links the product and salmine waste stream to salmon aquaculture, establishing eligible salmon and commercial aquaculture relevance."
