lens_id,historical_decision,model_decision,category,model_reason
"007-704-838-639-925","exclude","retain","conflict","The study explicitly examines Atlantic salmon domesticated strains and selective breeding, with aquaculture identified in the keywords and affiliations, establishing commercial aquaculture relevance."
"007-750-215-583-897","retain","retain","agreement","The record explicitly studies sera from farmed salmon and farmed trout, establishing eligible species and a clear aquaculture context."
"007-776-447-505-498","exclude","exclude","agreement","The study concerns brown trout (Salmo trutta), which is not an eligible species, and its generic mention of aquaculture does not establish relevance to eligible salmon or rainbow trout."
"007-801-077-372-860","","exclude","new_exclude","The record identifies only generic salmonids, not an eligible salmon or trout species, and the aquaculture reference is contextual rather than a study of salmon farming itself."
"007-843-205-179-850","","exclude","new_exclude","The study concerns generic salmonid/trout aquaculture and trout hatcheries but does not identify an eligible species such as rainbow trout or salmon."
"007-886-690-512-433","exclude","retain","conflict","The study explicitly involves reared Atlantic salmon (Salmo salar) yearlings and compares live zooplankton with commercial fry-food pellets in an Aquaculture journal, establishing production-related aquaculture relevance."
"007-922-059-783-026","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and states they are intensively cultured globally, with the research described as highly relevant to aquaculture."
"007-972-475-424-730","retain","retain","agreement","The title and abstract explicitly concern Chilean salmon farming/salmonid farming, antimicrobial use during the marine production stage, and its environmental and health consequences."
"008-007-468-040-933","","exclude","new_exclude","Although aquaculture is explicit, the record refers only to generic salmonids and does not identify an eligible salmon or rainbow trout species."
"008-045-899-760-497","retain","retain","agreement","The study explicitly concerns Atlantic salmon (Salmo salar) reconditioned under farming conditions in experimental fish culture and fed an artificial diet."
"008-096-397-267-942","retain","retain","agreement","The title and abstract explicitly concern large-scale salmon farming and sea-farm production, with analysis of associated organic-waste and environmental effects."
"008-133-118-585-287","retain","retain","agreement","The abstract explicitly concerns Norwegian salmon fish farming and development-license technology, establishing both eligible salmon context and commercial aquaculture relevance."
"008-172-445-838-490","exclude","uncertain","historical_uncertain","Coho salmon are explicitly identified and held at two hatcheries, but the metadata do not establish that these hatchery operations were commercial aquaculture rather than non-commercial or release-oriented facilities."
"008-227-950-807-922","","retain","new_retain","The record explicitly references farmed rainbow trout and a rainbow-trout VHSV isolate, establishing both an eligible species and aquaculture connection."
"008-273-650-537-921","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed diets including commercial feed, establishing eligible species and aquaculture-related production context."
"008-324-890-003-029","retain","retain","agreement","The title explicitly identifies farmed salmon, establishing an eligible salmon species/context and aquaculture relevance."
"008-380-762-975-436","retain","retain","agreement","The study explicitly examines farmed adult Atlantic salmon (Salmo salar) fed experimental diets in seawater net pens, with aquaculture industry affiliations confirming production relevance."
"008-409-882-268-935","","retain","new_retain","Rainbow trout is explicitly identified, and the study uses residues from aquaculture and fish-processing operations, including rainbow-trout pellet sediments."
"008-447-853-318-363","exclude","exclude","agreement","Although commercially available salmon testes DNA is mentioned, the study concerns DNA digestion methodology and provides no commercial aquaculture or farming context."
"008-544-759-876-005","retain","retain","agreement","The abstract explicitly concerns Chilean salmon farming and in situ net washing in aquaculture, including its environmental impacts on sediments."
"008-582-450-112-004","exclude","exclude","agreement","The study concerns brown trout (Salmo trutta) exposed to sewage effluent in experimental cages, with no eligible species and no commercial aquaculture context."
"008-621-323-916-666","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and discusses producing strains with reduced responsiveness to aquacultural stress, establishing aquaculture relevance."
"008-650-198-983-773","retain","retain","agreement","The study explicitly examines farm-relevant diets in rainbow trout (Oncorhynchus mykiss), with aquaculture established by the abstract's sustainable aquaculture context and aquaculture-focused affiliation/keywords."
"008-700-448-433-532","retain","retain","agreement","The abstract explicitly identifies farmed Atlantic salmon and evaluates effects of plant-based versus marine diets, establishing both eligible species and commercial aquaculture relevance."
"008-757-590-502-92X","retain","retain","agreement","The record explicitly concerns farmed Chinook salmon (Oncorhynchus tshawytscha) raised in treated and untreated pens, establishing both eligible species and aquaculture context."
"008-798-519-746-228","exclude","exclude","agreement","The record concerns synthetic antimicrobial compounds and only mentions salmon sperm DNA, with no eligible salmon species or commercial aquaculture context."
"008-838-977-185-062","exclude","uncertain","historical_uncertain","Rainbow trout (Oncorhynchus mykiss) is explicit and the study concerns a processed product, but the supplied metadata does not establish that the trout originated from commercial aquaculture."
