lens_id,historical_decision,model_decision,category,model_reason
"035-085-521-626-339","","retain","new_retain","The abstract explicitly concerns Atlantic salmon culture and environmental effects of organic wastes from Atlantic salmon net-pen farms."
"035-251-816-675-315","","retain","new_retain","The study explicitly examines rainbow trout and connects muscle growth, disease resistance, and production in an aquaculture context."
"035-297-389-048-045","","exclude","new_exclude","The record concerns a gladiolus flower farm price list and contains no eligible salmon/rainbow trout species or aquaculture context."
"035-481-376-743-997","","retain","new_retain","The title, abstract, and keywords explicitly identify rainbow trout farms and analyze trout production in net cages and land-based ponds."
"035-809-080-448-098","","exclude","new_exclude","Although Atlantic salmon are explicitly studied, the record concerns wild migrating fish captured from coastal and tidal waters and laboratory-held for physiology, with no commercial aquaculture connection."
"035-894-079-178-157","","exclude","new_exclude","The study concerns paliya/Arctic char (Salvelinus alpinus complex), which is not an eligible salmon or rainbow trout species, despite being conducted under fish-farm conditions."
"036-054-008-242-697","","retain","new_retain","The study explicitly examines rainbow trout juveniles and evaluates shelters as a welfare strategy in trout farming, establishing both eligible species and aquaculture context."
"036-100-576-107-930","","retain","new_retain","The abstract explicitly concerns aquacultured rainbow trout and immersion vaccination, with zebrafish used as a model for this aquaculture species."
"036-483-199-369-919","","exclude","new_exclude","The study concerns a generic salmonid fish-breeding farm, without identifying an eligible salmon or rainbow trout species or explicitly establishing salmon aquaculture."
"036-822-075-484-88X","","retain","new_retain","The study explicitly examines Aeromonas salmonicida from diseased farmed rainbow trout and antibiotics used in fish farming, establishing both eligible species and commercial aquaculture context."
"036-847-727-669-144","","retain","new_retain","The record explicitly studies farmed rainbow trout reared in cages using commercial trout feed and a probiotic additive, establishing both eligible species and aquaculture context."
"037-359-034-907-465","","exclude","new_exclude","Although rainbow trout are eligible, the study concerns experimentally caged trout exposed to PCB-contaminated sediments and provides no commercial aquaculture or farming context."
"037-568-740-921-740","","exclude","new_exclude","The title establishes aquaculture relevance but identifies the fish only as generic salmonids, not an eligible salmon or rainbow trout species."
"037-618-998-045-576","","exclude","new_exclude","The record concerns an operational salmonid farm but identifies no eligible species or explicit salmon farming; generic “salmonid” terminology does not satisfy the species criterion."
"037-679-362-350-769","","retain","new_retain","The study explicitly examines farm-relevant dietary supplementation in rainbow trout (Oncorhynchus mykiss), with aquaculture established by the aquaculture keyword and Journal of the World Aquaculture Society context."
"037-914-236-967-730","","retain","new_retain","The study explicitly uses rainbow trout remains and concerns fishmeal substitution in an aquaculture feeding experiment, satisfying the eligible-species and aquaculture-context criteria."
"038-056-412-796-01X","","exclude","new_exclude","The study concerns wild Bering ciscoes (Coregonus laurettae) and a commercial fishery, not an eligible salmon/rainbow trout species or commercial aquaculture."
"038-445-632-470-213","","retain","new_retain","The study explicitly examines rainbow trout and commercial/practical diets, with an Aquaculture Research Center and feed-manufacturer affiliation establishing aquaculture relevance."
"038-481-061-433-803","","exclude","new_exclude","The study concerns wild Lake Trout (Salvelinus namaycush), an ineligible species, and provides no commercial aquaculture context."
"038-603-834-859-519","","retain","new_retain","The record explicitly studies rainbow trout and aquafeed in the context of Iran’s growing rainbow trout aquaculture industry."
"038-781-362-924-854","","exclude","new_exclude","The record concerns generic salmonids during the hatchery stage and provides no eligible species or explicit commercial aquaculture context."
"038-843-028-731-775","","retain","new_retain","The title explicitly identifies rainbow trout from farms and examines health risks under different water-management technologies, establishing both an eligible species and aquaculture context."
"038-907-017-758-358","","retain","new_retain","The study explicitly concerns Atlantic salmon (Salmo salar) and evaluates farm-to-wild genetic introgression associated with marine aquaculture, a consequence of salmon farming."
"039-014-433-219-239","","retain","new_retain","The record explicitly concerns Atlantic salmon and fish farming/aquaculture waste dispersal, including cage-environment nutrient loading and IMTA."
"039-043-390-716-683","","retain","new_retain","The abstract explicitly concerns commercial trout farms in Italy, establishing eligible rainbow trout context and aquaculture relevance despite the broader use of “salmonid farms.”"
